AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AssessmentResultId,AnswerTypeId,ResourceDescription,TotalResponses,CorrectResponses,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses
693096,20,114,49,4900,58.33333333,0,2025-10-09 19:12:37,6969942,4,Level,,,,19,"12:1:11,18:1:16,18:2:17,19:1:17,20:1:18",,
693096,20,114,49,4900,58.33333333,0,2025-10-09 19:12:37,6969942,6,Bonus Awards,,,0,,,,
693109,20,114,26,2600,30.95238095,0,2025-10-09 19:11:18,6969936,2,Responses,32,26,,,,12,0
693109,20,114,26,2600,30.95238095,0,2025-10-09 19:11:18,6969936,3,Reaction Time,,,,,,,
693109,20,114,26,2600,30.95238095,0,2025-10-09 19:11:18,6969936,4,Level,,,,11,"8:1:6,9:1:8,11:1:9,12:1:10,12:2:11",,
693109,20,114,26,2600,30.95238095,0,2025-10-09 19:11:18,6969936,6,Bonus Awards,,,0,,,,
693091,20,114,56,5600,66.66666667,0,2025-10-09 19:02:10,6969907,2,Responses,58,56,,,,0,1
693091,20,114,56,5600,66.66666667,0,2025-10-09 19:02:10,6969907,3,Reaction Time,,,,,,,
693091,20,114,56,5600,66.66666667,0,2025-10-09 19:02:10,6969907,4,Level,,,,21,"8:1:7,20:1:19,21:1:20,21:2:20,22:1:21",,
693091,20,114,56,5600,66.66666667,0,2025-10-09 19:02:10,6969907,6,Bonus Awards,,,0,,,,
693343,20,114,23,2300,27.38095238,0,2025-10-09 18:57:02,6969892,2,Responses,25,23,,,,1,5
693343,20,114,23,2300,27.38095238,0,2025-10-09 18:57:02,6969892,3,Reaction Time,,,,,,,
693343,20,114,23,2300,27.38095238,0,2025-10-09 18:57:02,6969892,4,Level,,,,10,"10:1:8,10:2:9,11:1:9,11:2:9,11:3:10",,
693343,20,114,23,2300,27.38095238,0,2025-10-09 18:57:02,6969892,6,Bonus Awards,,,0,,,,
693098,20,114,51,5100,60.71428571,0,2025-10-09 18:56:26,6969890,2,Responses,53,51,,,,2,5
693098,20,114,51,5100,60.71428571,0,2025-10-09 18:56:26,6969890,3,Reaction Time,,,,,,,
693098,20,114,51,5100,60.71428571,0,2025-10-09 18:56:26,6969890,4,Level,,,,20,"14:1:13,18:1:16,18:2:17,18:3:17,21:1:19",,
693098,20,114,51,5100,60.71428571,0,2025-10-09 18:56:26,6969890,6,Bonus Awards,,,0,,,,
691943,20,114,45,4500,53.57142857,0,2025-10-09 18:52:14,6969876,2,Responses,48,45,,,,2,4
691943,20,114,45,4500,53.57142857,0,2025-10-09 18:52:14,6969876,3,Reaction Time,,,,,,,
691943,20,114,45,4500,53.57142857,0,2025-10-09 18:52:14,6969876,4,Level,,,,17,"14:1:13,15:1:13,17:1:15,17:2:16,18:1:17",,
691943,20,114,45,4500,53.57142857,0,2025-10-09 18:52:14,6969876,6,Bonus Awards,,,0,,,,
474216,20,114,25,2500,29.76190476,0,2025-10-09 18:31:51,6969808,2,Responses,28,25,,,,3,1
474216,20,114,25,2500,29.76190476,0,2025-10-09 18:31:51,6969808,3,Reaction Time,,,,,,,
474216,20,114,25,2500,29.76190476,0,2025-10-09 18:31:51,6969808,4,Level,,,,11,"11:1:9,11:2:9,11:3:10,12:1:10,12:2:11",,
474216,20,114,25,2500,29.76190476,0,2025-10-09 18:31:51,6969808,6,Bonus Awards,,,0,,,,
693141,20,114,49,4900,58.33333333,0,2025-10-09 18:24:25,6969791,2,Responses,54,49,,,,0,10
693141,20,114,49,4900,58.33333333,0,2025-10-09 18:24:25,6969791,3,Reaction Time,,,,,,,
693141,20,114,49,4900,58.33333333,0,2025-10-09 18:24:25,6969791,4,Level,,,,19,"16:1:15,18:1:17,19:1:17,20:1:18,20:2:19",,
693141,20,114,49,4900,58.33333333,0,2025-10-09 18:24:25,6969791,6,Bonus Awards,,,0,,,,
693354,20,114,44,4400,52.38095238,0,2025-10-09 18:17:43,6969774,2,Responses,46,44,,,,11,1
693354,20,114,44,4400,52.38095238,0,2025-10-09 18:17:43,6969774,3,Reaction Time,,,,,,,
693354,20,114,44,4400,52.38095238,0,2025-10-09 18:17:43,6969774,4,Level,,,,17,"13:1:11,13:2:12,18:1:16,18:2:17,18:3:17",,
693354,20,114,44,4400,52.38095238,0,2025-10-09 18:17:43,6969774,6,Bonus Awards,,,0,,,,
692810,20,114,28,2800,33.33333333,0,2025-10-09 18:12:15,6969757,2,Responses,29,28,,,,2,4
692810,20,114,28,2800,33.33333333,0,2025-10-09 18:12:15,6969757,3,Reaction Time,,,,,,,
692810,20,114,28,2800,33.33333333,0,2025-10-09 18:12:15,6969757,4,Level,,,,11,"10:1:8,11:1:9,12:1:10,12:2:10,12:3:11",,
692810,20,114,28,2800,33.33333333,0,2025-10-09 18:12:15,6969757,6,Bonus Awards,,,0,,,,
692810,20,114,15,1500,17.85714286,0,2025-10-09 18:10:33,6969750,2,Responses,17,15,,,,2,2
692810,20,114,15,1500,17.85714286,0,2025-10-09 18:10:33,6969750,3,Reaction Time,,,,,,,
692810,20,114,15,1500,17.85714286,0,2025-10-09 18:10:33,6969750,4,Level,,,,7,"5:1:3,7:1:5,7:2:5,7:3:6,8:1:6",,
692810,20,114,15,1500,17.85714286,0,2025-10-09 18:10:33,6969750,6,Bonus Awards,,,0,,,,
691935,20,114,33,3300,39.28571429,0,2025-10-09 18:07:28,6969736,2,Responses,36,33,,,,0,12
691935,20,114,33,3300,39.28571429,0,2025-10-09 18:07:28,6969736,3,Reaction Time,,,,,,,
691935,20,114,33,3300,39.28571429,0,2025-10-09 18:07:28,6969736,4,Level,,,,14,"11:1:9,12:1:10,12:2:10,14:1:12,15:1:13",,
691935,20,114,33,3300,39.28571429,0,2025-10-09 18:07:28,6969736,6,Bonus Awards,,,0,,,,
693348,20,114,54,5400,64.28571429,0,2025-10-09 18:05:07,6969730,2,Responses,58,54,,,,7,6
693348,20,114,54,5400,64.28571429,0,2025-10-09 18:05:07,6969730,3,Reaction Time,,,,,,,
693348,20,114,54,5400,64.28571429,0,2025-10-09 18:05:07,6969730,4,Level,,,,20,"14:1:13,19:1:18,21:1:19,21:2:20,21:3:20",,
693348,20,114,54,5400,64.28571429,0,2025-10-09 18:05:07,6969730,6,Bonus Awards,,,0,,,,
693187,20,114,50,5000,59.52380952,0,2025-10-09 17:55:38,6969704,2,Responses,53,50,,,,7,2
693187,20,114,50,5000,59.52380952,0,2025-10-09 17:55:38,6969704,3,Reaction Time,,,,,,,
693187,20,114,50,5000,59.52380952,0,2025-10-09 17:55:38,6969704,4,Level,,,,19,"18:1:17,19:1:17,19:2:18,20:1:19,20:2:19",,
693187,20,114,50,5000,59.52380952,0,2025-10-09 17:55:38,6969704,6,Bonus Awards,,,0,,,,
693346,20,114,17,1700,20.23809524,0,2025-10-09 17:55:23,6969702,2,Responses,17,17,,,,1,6
693346,20,114,17,1700,20.23809524,0,2025-10-09 17:55:23,6969702,3,Reaction Time,,,,,,,
693346,20,114,17,1700,20.23809524,0,2025-10-09 17:55:23,6969702,4,Level,,,,8,"7:1:5,8:1:6,8:2:6,8:3:7,9:1:7",,
693346,20,114,17,1700,20.23809524,0,2025-10-09 17:55:23,6969702,6,Bonus Awards,,,0,,,,
693347,20,114,63,6300,75,0,2025-10-09 17:50:02,6969690,2,Responses,66,63,,,,13,2
693347,20,114,63,6300,75,0,2025-10-09 17:50:02,6969690,3,Reaction Time,,,,,,,
693347,20,114,63,6300,75,0,2025-10-09 17:50:02,6969690,4,Level,,,,24,"23:1:22,24:1:22,24:2:23,24:3:23,25:1:23",,
693347,20,114,63,6300,75,0,2025-10-09 17:50:02,6969690,6,Bonus Awards,,,0,,,,
692462,20,114,46,4600,54.76190476,0,2025-10-09 17:29:45,6969637,2,Responses,50,46,,,,3,7
692462,20,114,46,4600,54.76190476,0,2025-10-09 17:29:45,6969637,3,Reaction Time,,,,,,,
692462,20,114,46,4600,54.76190476,0,2025-10-09 17:29:45,6969637,4,Level,,,,18,"17:1:16,18:1:16,18:2:17,19:1:17,19:2:18",,
692462,20,114,46,4600,54.76190476,0,2025-10-09 17:29:45,6969637,6,Bonus Awards,,,0,,,,
693268,20,114,44,4400,52.38095238,0,2025-10-09 17:22:20,6969617,2,Responses,48,44,,,,0,8
693268,20,114,44,4400,52.38095238,0,2025-10-09 17:22:20,6969617,3,Reaction Time,,,,,,,
693268,20,114,44,4400,52.38095238,0,2025-10-09 17:22:20,6969617,4,Level,,,,17,"14:1:13,15:1:14,17:1:16,18:1:16,18:2:17",,
693268,20,114,44,4400,52.38095238,0,2025-10-09 17:22:20,6969617,6,Bonus Awards,,,0,,,,
690054,20,114,32,3200,38.0952381,0,2025-10-09 17:18:35,6969601,2,Responses,42,32,,,,13,5
690054,20,114,32,3200,38.0952381,0,2025-10-09 17:18:35,6969601,3,Reaction Time,,,,,,,
690054,20,114,32,3200,38.0952381,0,2025-10-09 17:18:35,6969601,4,Level,,,,13,"12:1:10,12:2:10,13:1:12,13:2:12,14:1:12",,
690054,20,114,32,3200,38.0952381,0,2025-10-09 17:18:35,6969601,6,Bonus Awards,,,0,,,,
596052,20,114,34,3400,40.47619048,0,2025-10-09 17:18:18,6969597,2,Responses,39,34,,,,1,9
596052,20,114,34,3400,40.47619048,0,2025-10-09 17:18:18,6969597,3,Reaction Time,,,,,,,
596052,20,114,34,3400,40.47619048,0,2025-10-09 17:18:18,6969597,4,Level,,,,14,"12:1:10,13:1:11,14:1:13,15:1:13,15:2:14",,
596052,20,114,34,3400,40.47619048,0,2025-10-09 17:18:18,6969597,6,Bonus Awards,,,0,,,,
693161,20,114,74,7400,88.0952381,0,2025-10-09 17:09:54,6969570,2,Responses,81,74,,,,3,7
693161,20,114,74,7400,88.0952381,0,2025-10-09 17:09:54,6969570,3,Reaction Time,,,,,,,
693161,20,114,74,7400,88.0952381,0,2025-10-09 17:09:54,6969570,4,Level,,,,27,"26:1:25,26:2:25,27:1:25,27:2:26,28:1:26",,
693161,20,114,74,7400,88.0952381,0,2025-10-09 17:09:54,6969570,6,Bonus Awards,,,0,,,,
693031,20,114,28,2800,33.33333333,0,2025-10-09 17:06:44,6969556,2,Responses,29,28,,,,1,4
693031,20,114,28,2800,33.33333333,0,2025-10-09 17:06:44,6969556,3,Reaction Time,,,,,,,
693031,20,114,28,2800,33.33333333,0,2025-10-09 17:06:44,6969556,4,Level,,,,12,"12:1:10,12:2:10,12:3:11,12:4:11,13:1:11",,
693031,20,114,28,2800,33.33333333,0,2025-10-09 17:06:44,6969556,6,Bonus Awards,,,0,,,,
693168,20,114,35,3500,41.66666667,0,2025-10-09 17:03:51,6969543,2,Responses,35,35,,,,2,3
693168,20,114,35,3500,41.66666667,0,2025-10-09 17:03:51,6969543,3,Reaction Time,,,,,,,
693168,20,114,35,3500,41.66666667,0,2025-10-09 17:03:51,6969543,4,Level,,,,14,"12:1:11,13:1:11,13:2:12,13:3:12,15:1:14",,
693168,20,114,35,3500,41.66666667,0,2025-10-09 17:03:51,6969543,6,Bonus Awards,,,0,,,,
693300,20,114,22,2200,26.19047619,0,2025-10-09 16:58:55,6969522,2,Responses,24,22,,,,0,5
693300,20,114,22,2200,26.19047619,0,2025-10-09 16:58:55,6969522,3,Reaction Time,,,,,,,
693300,20,114,22,2200,26.19047619,0,2025-10-09 16:58:55,6969522,4,Level,,,,10,"9:1:7,9:2:8,11:1:9,11:2:9,11:3:9",,
693300,20,114,22,2200,26.19047619,0,2025-10-09 16:58:55,6969522,6,Bonus Awards,,,0,,,,
693308,20,114,41,4100,48.80952381,0,2025-10-09 16:47:41,6969457,2,Responses,44,41,,,,0,2
693308,20,114,41,4100,48.80952381,0,2025-10-09 16:47:41,6969457,3,Reaction Time,,,,,,,
693308,20,114,41,4100,48.80952381,0,2025-10-09 16:47:41,6969457,4,Level,,,,16,"13:1:11,13:2:11,16:1:15,17:1:15,17:2:16",,
693308,20,114,41,4100,48.80952381,0,2025-10-09 16:47:41,6969457,6,Bonus Awards,,,0,,,,
569301,20,114,46,4600,54.76190476,0,2025-10-09 16:41:22,6969428,2,Responses,63,46,,,,3,6
569301,20,114,46,4600,54.76190476,0,2025-10-09 16:41:22,6969428,3,Reaction Time,,,,,,,
569301,20,114,46,4600,54.76190476,0,2025-10-09 16:41:22,6969428,4,Level,,,,17,"7:1:6,8:1:6,14:1:13,18:1:17,18:2:17",,
569301,20,114,46,4600,54.76190476,0,2025-10-09 16:41:22,6969428,6,Bonus Awards,,,0,,,,
693333,20,114,12,1200,14.28571429,0,2025-10-09 16:29:38,6969370,2,Responses,13,12,,,,0,4
693333,20,114,12,1200,14.28571429,0,2025-10-09 16:29:38,6969370,3,Reaction Time,,,,,,,
693333,20,114,12,1200,14.28571429,0,2025-10-09 16:29:38,6969370,4,Level,,,,6,"5:1:4,7:1:5,7:2:5,7:3:5,7:4:6",,
693333,20,114,12,1200,14.28571429,0,2025-10-09 16:29:38,6969370,6,Bonus Awards,,,0,,,,
691864,20,114,17,1700,20.23809524,0,2025-10-09 16:29:13,6969369,2,Responses,19,17,,,,0,6
691864,20,114,17,1700,20.23809524,0,2025-10-09 16:29:13,6969369,3,Reaction Time,,,,,,,
691864,20,114,17,1700,20.23809524,0,2025-10-09 16:29:13,6969369,4,Level,,,,8,"8:1:6,8:2:6,8:3:7,9:1:7,9:2:7",,
691864,20,114,17,1700,20.23809524,0,2025-10-09 16:29:13,6969369,6,Bonus Awards,,,0,,,,
686597,20,114,20,2000,23.80952381,0,2025-10-09 16:18:38,6969329,2,Responses,23,20,,,,1,5
686597,20,114,20,2000,23.80952381,0,2025-10-09 16:18:38,6969329,3,Reaction Time,,,,,,,
686597,20,114,20,2000,23.80952381,0,2025-10-09 16:18:38,6969329,4,Level,,,,9,"7:1:5,7:2:6,8:1:6,8:2:6,10:1:8",,
686597,20,114,20,2000,23.80952381,0,2025-10-09 16:18:38,6969329,6,Bonus Awards,,,0,,,,
649083,20,114,25,2500,29.76190476,0,2025-10-09 16:16:05,6969322,2,Responses,28,25,,,,2,6
649083,20,114,25,2500,29.76190476,0,2025-10-09 16:16:05,6969322,3,Reaction Time,,,,,,,
649083,20,114,25,2500,29.76190476,0,2025-10-09 16:16:05,6969322,4,Level,,,,11,"9:1:7,10:1:8,10:2:8,10:3:8,12:1:10",,
649083,20,114,25,2500,29.76190476,0,2025-10-09 16:16:05,6969322,6,Bonus Awards,,,0,,,,
693327,20,114,33,3300,39.28571429,0,2025-10-09 16:13:58,6969316,2,Responses,36,33,,,,1,1
693327,20,114,33,3300,39.28571429,0,2025-10-09 16:13:58,6969316,3,Reaction Time,,,,,,,
693327,20,114,33,3300,39.28571429,0,2025-10-09 16:13:58,6969316,4,Level,,,,14,"6:1:5,12:1:10,13:1:12,14:1:13,15:1:13",,
693327,20,114,33,3300,39.28571429,0,2025-10-09 16:13:58,6969316,6,Bonus Awards,,,0,,,,
693329,20,114,22,2200,26.19047619,0,2025-10-09 16:11:10,6969303,2,Responses,24,22,,,,1,3
693329,20,114,22,2200,26.19047619,0,2025-10-09 16:11:10,6969303,3,Reaction Time,,,,,,,
693329,20,114,22,2200,26.19047619,0,2025-10-09 16:11:10,6969303,4,Level,,,,10,"7:1:5,7:2:6,11:1:9,11:2:9,11:3:10",,
693329,20,114,22,2200,26.19047619,0,2025-10-09 16:11:10,6969303,6,Bonus Awards,,,0,,,,
693320,20,114,38,3800,45.23809524,0,2025-10-09 16:08:08,6969289,2,Responses,42,38,,,,1,0
693320,20,114,38,3800,45.23809524,0,2025-10-09 16:08:08,6969289,3,Reaction Time,,,,,,,
693320,20,114,38,3800,45.23809524,0,2025-10-09 16:08:08,6969289,4,Level,,,,15,"14:1:13,15:1:13,15:2:14,15:3:14,16:1:15",,
693320,20,114,38,3800,45.23809524,0,2025-10-09 16:08:08,6969289,6,Bonus Awards,,,0,,,,
692889,20,114,21,2100,25,0,2025-10-09 15:59:47,6969255,2,Responses,24,21,,,,0,3
692889,20,114,21,2100,25,0,2025-10-09 15:59:47,6969255,3,Reaction Time,,,,,,,
692889,20,114,21,2100,25,0,2025-10-09 15:59:47,6969255,4,Level,,,,10,"8:1:7,9:1:7,9:2:7,10:1:8,11:1:9",,
692889,20,114,21,2100,25,0,2025-10-09 15:59:47,6969255,6,Bonus Awards,,,0,,,,
623895,20,114,57,5700,67.85714286,0,2025-10-09 15:57:47,6969248,2,Responses,63,57,,,,17,3
623895,20,114,57,5700,67.85714286,0,2025-10-09 15:57:47,6969248,3,Reaction Time,,,,,,,
623895,20,114,57,5700,67.85714286,0,2025-10-09 15:57:47,6969248,4,Level,,,,22,"13:1:11,20:1:18,21:1:20,21:2:20,23:1:21",,
623895,20,114,57,5700,67.85714286,0,2025-10-09 15:57:47,6969248,6,Bonus Awards,,,0,,,,
501020,20,114,54,5400,64.28571429,0,2025-10-09 15:50:02,6969222,2,Responses,59,54,,,,4,2
501020,20,114,54,5400,64.28571429,0,2025-10-09 15:50:02,6969222,3,Reaction Time,,,,,,,
501020,20,114,54,5400,64.28571429,0,2025-10-09 15:50:02,6969222,4,Level,,,,20,"16:1:15,17:1:16,20:1:19,21:1:19,21:2:20",,
501020,20,114,54,5400,64.28571429,0,2025-10-09 15:50:02,6969222,6,Bonus Awards,,,0,,,,
693280,20,114,24,2400,28.57142857,0,2025-10-09 15:48:04,6969217,2,Responses,27,24,,,,0,4
693280,20,114,24,2400,28.57142857,0,2025-10-09 15:48:04,6969217,3,Reaction Time,,,,,,,
693280,20,114,24,2400,28.57142857,0,2025-10-09 15:48:04,6969217,4,Level,,,,11,"8:1:6,9:1:7,11:1:9,11:2:10,12:1:10",,
693280,20,114,24,2400,28.57142857,0,2025-10-09 15:48:04,6969217,6,Bonus Awards,,,0,,,,
554333,20,114,51,5100,60.71428571,0,2025-10-09 15:29:23,6969166,2,Responses,56,51,,,,0,2
554333,20,114,51,5100,60.71428571,0,2025-10-09 15:29:23,6969166,3,Reaction Time,,,,,,,
554333,20,114,51,5100,60.71428571,0,2025-10-09 15:29:23,6969166,4,Level,,,,20,"17:1:16,19:1:17,20:1:19,20:2:19,21:1:19",,
554333,20,114,51,5100,60.71428571,0,2025-10-09 15:29:23,6969166,6,Bonus Awards,,,0,,,,
693095,20,114,27,2700,32.14285714,0,2025-10-09 15:29:16,6969165,2,Responses,29,27,,,,1,1
693095,20,114,27,2700,32.14285714,0,2025-10-09 15:29:16,6969165,3,Reaction Time,,,,,,,
693095,20,114,27,2700,32.14285714,0,2025-10-09 15:29:16,6969165,4,Level,,,,11,"10:1:8,11:1:10,12:1:10,12:2:10,12:3:11",,
693095,20,114,27,2700,32.14285714,0,2025-10-09 15:29:16,6969165,6,Bonus Awards,,,0,,,,
693276,20,114,63,6300,75,0,2025-10-09 15:21:59,6969149,2,Responses,69,63,,,,21,5
693276,20,114,63,6300,75,0,2025-10-09 15:21:59,6969149,3,Reaction Time,,,,,,,
693276,20,114,63,6300,75,0,2025-10-09 15:21:59,6969149,4,Level,,,,23,"20:1:18,20:2:19,20:3:19,24:1:23,24:2:23",,
693276,20,114,63,6300,75,0,2025-10-09 15:21:59,6969149,6,Bonus Awards,,,0,,,,
693271,20,114,46,4600,54.76190476,0,2025-10-09 15:05:16,6969111,2,Responses,48,46,,,,0,8
693271,20,114,46,4600,54.76190476,0,2025-10-09 15:05:16,6969111,3,Reaction Time,,,,,,,
693271,20,114,46,4600,54.76190476,0,2025-10-09 15:05:16,6969111,4,Level,,,,18,"17:1:16,18:1:16,18:2:17,18:3:17,19:1:17",,
693271,20,114,46,4600,54.76190476,0,2025-10-09 15:05:16,6969111,6,Bonus Awards,,,0,,,,
693272,20,114,65,6500,77.38095238,0,2025-10-09 14:24:31,6968991,2,Responses,73,65,,,,5,3
693272,20,114,65,6500,77.38095238,0,2025-10-09 14:24:31,6968991,3,Reaction Time,,,,,,,
693272,20,114,65,6500,77.38095238,0,2025-10-09 14:24:31,6968991,4,Level,,,,24,"21:1:20,24:1:22,24:2:23,24:3:23,25:1:24",,
693272,20,114,65,6500,77.38095238,0,2025-10-09 14:24:31,6968991,6,Bonus Awards,,,0,,,,
593548,20,114,42,4200,50,0,2025-10-09 14:23:39,6968988,2,Responses,45,42,,,,2,6
593548,20,114,42,4200,50,0,2025-10-09 14:23:39,6968988,3,Reaction Time,,,,,,,
593548,20,114,42,4200,50,0,2025-10-09 14:23:39,6968988,4,Level,,,,16,"12:1:11,13:1:11,14:1:12,17:1:16,17:2:16",,
593548,20,114,42,4200,50,0,2025-10-09 14:23:39,6968988,6,Bonus Awards,,,0,,,,
587683,20,114,48,4800,57.14285714,0,2025-10-09 14:23:10,6968985,2,Responses,56,48,,,,9,16
587683,20,114,48,4800,57.14285714,0,2025-10-09 14:23:10,6968985,3,Reaction Time,,,,,,,
587683,20,114,48,4800,57.14285714,0,2025-10-09 14:23:10,6968985,4,Level,,,,18,"11:1:9,13:1:11,17:1:16,19:1:17,19:2:18",,
587683,20,114,48,4800,57.14285714,0,2025-10-09 14:23:10,6968985,6,Bonus Awards,,,0,,,,
691906,20,114,30,3000,35.71428571,0,2025-10-09 14:22:32,6968982,2,Responses,31,30,,,,1,3
691906,20,114,30,3000,35.71428571,0,2025-10-09 14:22:32,6968982,3,Reaction Time,,,,,,,
691906,20,114,30,3000,35.71428571,0,2025-10-09 14:22:32,6968982,4,Level,,,,12,"8:1:6,9:1:7,12:1:11,13:1:11,13:2:12",,
691906,20,114,30,3000,35.71428571,0,2025-10-09 14:22:32,6968982,6,Bonus Awards,,,0,,,,
692498,20,114,54,5400,64.28571429,0,2025-10-09 14:18:03,6968965,2,Responses,59,54,,,,20,0
692498,20,114,54,5400,64.28571429,0,2025-10-09 14:18:03,6968965,3,Reaction Time,,,,,,,
692498,20,114,54,5400,64.28571429,0,2025-10-09 14:18:03,6968965,4,Level,,,,20,"16:1:14,17:1:16,18:1:17,20:1:18,21:1:20",,
692498,20,114,54,5400,64.28571429,0,2025-10-09 14:18:03,6968965,6,Bonus Awards,,,0,,,,
692431,20,114,38,3800,45.23809524,0,2025-10-09 14:11:52,6968943,2,Responses,40,38,,,,2,8
692431,20,114,38,3800,45.23809524,0,2025-10-09 14:11:52,6968943,3,Reaction Time,,,,,,,
692431,20,114,38,3800,45.23809524,0,2025-10-09 14:11:52,6968943,4,Level,,,,15,"12:1:11,15:1:14,16:1:14,16:2:15,16:3:15",,
692431,20,114,38,3800,45.23809524,0,2025-10-09 14:11:52,6968943,6,Bonus Awards,,,0,,,,
691949,20,114,48,4800,57.14285714,0,2025-10-09 14:06:44,6968917,2,Responses,50,48,,,,3,11
691949,20,114,48,4800,57.14285714,0,2025-10-09 14:06:44,6968917,3,Reaction Time,,,,,,,
691949,20,114,48,4800,57.14285714,0,2025-10-09 14:06:44,6968917,4,Level,,,,19,"14:1:12,15:1:14,16:1:14,18:1:17,20:1:18",,
691949,20,114,48,4800,57.14285714,0,2025-10-09 14:06:44,6968917,6,Bonus Awards,,,0,,,,
691932,20,114,18,1800,21.42857143,0,2025-10-09 13:51:41,6968863,2,Responses,20,18,,,,0,2
691932,20,114,18,1800,21.42857143,0,2025-10-09 13:51:41,6968863,3,Reaction Time,,,,,,,
691932,20,114,18,1800,21.42857143,0,2025-10-09 13:51:41,6968863,4,Level,,,,9,"8:1:6,8:2:6,9:1:7,9:2:7,10:1:8",,
691932,20,114,18,1800,21.42857143,0,2025-10-09 13:51:41,6968863,6,Bonus Awards,,,0,,,,
691804,20,114,44,4400,52.38095238,0,2025-10-09 13:51:09,6968860,2,Responses,46,44,,,,2,0
691804,20,114,44,4400,52.38095238,0,2025-10-09 13:51:09,6968860,3,Reaction Time,,,,,,,
691804,20,114,44,4400,52.38095238,0,2025-10-09 13:51:09,6968860,4,Level,,,,17,"15:1:14,17:1:15,17:2:16,18:1:16,18:2:17",,
691804,20,114,44,4400,52.38095238,0,2025-10-09 13:51:09,6968860,6,Bonus Awards,,,0,,,,
693138,20,114,35,3500,41.66666667,0,2025-10-09 13:51:07,6968859,2,Responses,37,35,,,,1,4
693138,20,114,35,3500,41.66666667,0,2025-10-09 13:51:07,6968859,3,Reaction Time,,,,,,,
693138,20,114,35,3500,41.66666667,0,2025-10-09 13:51:07,6968859,4,Level,,,,14,"12:1:10,12:2:11,14:1:12,14:2:13,15:1:14",,
693138,20,114,35,3500,41.66666667,0,2025-10-09 13:51:07,6968859,6,Bonus Awards,,,0,,,,
693115,20,114,40,4000,47.61904762,0,2025-10-09 13:42:18,6968828,2,Responses,41,40,,,,2,2
693115,20,114,40,4000,47.61904762,0,2025-10-09 13:42:18,6968828,3,Reaction Time,,,,,,,
693115,20,114,40,4000,47.61904762,0,2025-10-09 13:42:18,6968828,4,Level,,,,16,"12:1:10,12:2:11,14:1:13,16:1:15,17:1:16",,
693115,20,114,40,4000,47.61904762,0,2025-10-09 13:42:18,6968828,6,Bonus Awards,,,0,,,,
595159,20,114,27,2700,32.14285714,0,2025-10-09 13:40:33,6968822,2,Responses,28,27,,,,1,4
595159,20,114,27,2700,32.14285714,0,2025-10-09 13:40:33,6968822,3,Reaction Time,,,,,,,
595159,20,114,27,2700,32.14285714,0,2025-10-09 13:40:33,6968822,4,Level,,,,11,"9:1:8,11:1:9,12:1:10,12:2:10,12:3:10",,
595159,20,114,27,2700,32.14285714,0,2025-10-09 13:40:33,6968822,6,Bonus Awards,,,0,,,,
641246,20,114,17,1700,20.23809524,0,2025-10-09 13:35:58,6968810,2,Responses,21,17,,,,1,1
641246,20,114,17,1700,20.23809524,0,2025-10-09 13:35:58,6968810,3,Reaction Time,,,,,,,
641246,20,114,17,1700,20.23809524,0,2025-10-09 13:35:58,6968810,4,Level,,,,8,"2:1:2,7:1:5,8:1:6,8:2:7,9:1:8",,
641246,20,114,17,1700,20.23809524,0,2025-10-09 13:35:58,6968810,6,Bonus Awards,,,0,,,,
691892,20,114,53,5300,63.0952381,0,2025-10-09 13:35:05,6968808,2,Responses,55,53,,,,5,3
691892,20,114,53,5300,63.0952381,0,2025-10-09 13:35:05,6968808,3,Reaction Time,,,,,,,
691892,20,114,53,5300,63.0952381,0,2025-10-09 13:35:05,6968808,4,Level,,,,20,"17:1:16,19:1:17,20:1:19,20:2:19,21:1:20",,
691892,20,114,53,5300,63.0952381,0,2025-10-09 13:35:05,6968808,6,Bonus Awards,,,0,,,,
691926,20,114,57,5700,67.85714286,0,2025-10-09 13:21:21,6968763,2,Responses,60,57,,,,18,1
691926,20,114,57,5700,67.85714286,0,2025-10-09 13:21:21,6968763,3,Reaction Time,,,,,,,
691926,20,114,57,5700,67.85714286,0,2025-10-09 13:21:21,6968763,4,Level,,,,21,"19:1:18,20:1:18,21:1:20,21:2:20,22:1:21",,
691926,20,114,57,5700,67.85714286,0,2025-10-09 13:21:21,6968763,6,Bonus Awards,,,0,,,,
693079,20,114,53,5300,63.0952381,0,2025-10-09 13:13:28,6968730,2,Responses,54,53,,,,2,16
693079,20,114,53,5300,63.0952381,0,2025-10-09 13:13:28,6968730,3,Reaction Time,,,,,,,
693079,20,114,53,5300,63.0952381,0,2025-10-09 13:13:28,6968730,4,Level,,,,19,"12:1:10,19:1:17,20:1:18,20:2:19,20:3:19",,
693079,20,114,53,5300,63.0952381,0,2025-10-09 13:13:28,6968730,6,Bonus Awards,,,0,,,,
691879,20,114,26,2600,30.95238095,0,2025-10-09 12:43:02,6968656,2,Responses,26,26,,,,2,1
691879,20,114,26,2600,30.95238095,0,2025-10-09 12:43:02,6968656,3,Reaction Time,,,,,,,
691879,20,114,26,2600,30.95238095,0,2025-10-09 12:43:02,6968656,4,Level,,,,12,"11:1:9,11:2:10,12:1:10,12:2:10,13:1:11",,
691879,20,114,26,2600,30.95238095,0,2025-10-09 12:43:02,6968656,6,Bonus Awards,,,0,,,,
